598864,occ,,,63518,Reptilia indet.,class,36322,,Reptilia,,class,36322,Maastrichtian,,72.1,66,Zinsmeister et al.,1989,531,Chordata,Reptilia,,,,,,,,-56.75,-64.25,"Unit 8, Lopez de Bertodano FM., Seymour Island",,,AA,Seymour Island,,,minutes,small collection,"Section C measured by Macellari, south coast of Seymour Island.",gp_mid,-70.49,-58.99,803,AA,,Lopez de Bertodano,,,bed,,Section C of Macellari 1984,Unit 8,bottom to top,,,,"This is restricted to Unit 8, of the 10 units into which the Lopez de Bertodano FM was divided.","siltstones, silty concretionary sandstones, glauconitic sandstones, some volcanoclastic component",sandstone,"bioturbation,glauconitic",poorly lithified,silty,Y,siltstone,,,,Y,offshore,,,,,,,,,,,body,,,,,,,,,,,,,biostratigraphic,"bulk,field collection",,all microfossils,,,,,All macrofossils were collected,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"W. J. Zinsmeister, R. M. Feldmann, and M. O. Woodburne, D. H. Elliot. 1989. Latest Cretaceous/Earliest Tertiary Transition on Seymour Island, Antarctica. Journal of Paleontology 63(6):731-738"
806538,occ,29828,,88070,Reptilia indet.,class,36322,,Reptilia,,class,36322,Maastrichtian,,72.1,66,Price,1953,31948,Chordata,Reptilia,,,,,,,,-34.799999,-7.25,Right bank of Rio Gramame (Sphenodiscus zone),,,BR,ParaÌ_ba,,based on nearby landmark,seconds,outcrop,"SPECIFIC LOCATION: Rio Gramame, Fazenda do Congo, 3-4 mi. S of Parahyba, Parahyba do Norte, Brazil. LAT/LONG: estimated based on Rio Gramame, Brazil.",gp_mid,-14.36,-13.62,201,BR,,,,,bed,,,,,,,,"STRATIGRAPHIC RELATIONS: From unknown lithostratigraphic unit. AGE: Maastrichtian, on the basis of ammonite biostratigraphy. STRATIGRAPHIC POSITION: From unknown position within local stratigraphic section.","SPECIFIC LITHOLOGY: Gray limestone. LITHIFICATION: Lithified, on the basis of figured specimens and facies description.","""limestone""",gray,lithified,,,,,,,,carbonate indet.,,"ENVIRONMENT: Not stated in text, but apparently shallow marine carbonate.",macrofossils,,,,,,,,"body,mold/impression",,,,,,,,,,,,"TAPHONOMY: Not stated in text, but apparently preserved as molds on the basis of figured specimens.",taxonomic,"surface (in situ),survey of museum collection",,,,,,,COLLECTOR: Unknown. REPOSITORY: Geological Survey of Brazil.,"COVERAGE: Exhaustive for ammonoids, with other taxa also listed. NOMENCLATURE: Authoritative publication, with antiquated nomenclature, but with species-resolution identifications.",terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"L. I. Price. 1953. A presenÌ_a de PterosÌÁuria no CretÌÁceo Superior do Estado da ParaÌ_ba [The presence of Pterosauria in the Upper Cretaceous of ParaÌ_ba state]. MinistÌ©rio da Agricultura, Departamento Nacional da ProduÌ_Ì£o Mineral, DivisÌ£o de Geologia e Mineralogie, Notas Preliminares e Estudos 71:1-12"
899750,occ,,,97872,n. gen. Aristonectes n. sp. parvidens,species,170704,,Aristonectes parvidens,,species,170704,Late Maastrichtian,,70.6,66,Gasparini et al.,2003,33831,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,1,individuals,-70,-42.666668,CaÌ±adÌ_n del Loro,,,AR,Chubut,,stated in text,minutes,outcrop,"CaÌ±adÌ_n del Loro, middle Chubut River (42å¡ 40 S‰ÛÒ70å¡ 00 W), northwestern Chubut province, Patagonia, Argentina (Cabrera, 1941)",gp_mid,-57.95,-42.39,291,AR,,Paso del Sapo,,Lefipan,,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,macrofossils,,,"partial skeletons,partial skulls",,,,,body,,parautochthonous,,,,,,,,,,,taxonomic,,,,,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, N. Bardet, and J. E. Martin, M. Fernandez. 2003. The elasmosaurid plesiosaur Aristonectes Cabrera from the latest Cretaceous of South America and Antarctica. Journal of Vertebrate Paleontology 23(1):104-115"
968921,occ,,,114766,n. gen. Dolichochampsa n. sp. minima,species,196855,,Dolichochampsa minima,,species,196855,Maastrichtian,,72.1,66,Gasparini and Buffetaut,1980,37194,Chordata,Reptilia,Eosuchia,Dolichochampsidae,Dolichochampsa,,,18,specimens,-65.949997,-25.383333,"Quebrada La Escalera, Rio Tonco",,Dolichochampsa minima type locality,AR,Salta,San Carlos,stated in text,minutes,outcrop,"Region of the Quebrada La Escalera, N part of the valley of the Rio Tonco",gp_mid,-49.04,-26.17,201,AR,,Yacoraite,Salta,,member,,,,,,,,"Upper part of formation, Balbuena Subgroup; lower part of the Los Berthos Complex",Muddy sandstones of reddish colour,sandstone,red,,muddy,Y,,,,,,marine indet.,,,macrofossils,,some,,,,,,body,medium,,,,,,,,occasional,,,,taxonomic,field collection,MLP,,,,,,,,marine,,actively mobile,,,carnivore,,,hydroxyapatite,,,,,"Z. B. d. Gasparini and E. Buffetaut. 1980. Dolichochampsa minima, n. g. n. sp., a representative of a new family of eusuchian crocodiles from the Late Cretaceous of northern Argentina. Neues Jahrbuch fÌ_r Geologie und PalÌ_ontologie Monatshefte 1980(5):257-271"
968924,occ,31125,,114767,Dolichochampsa minima,species,196855,,Dolichochampsa minima,,species,196855,Maastrichtian,,72.1,66,Gasparini and Buffetaut,1980,37194,Chordata,Reptilia,Eosuchia,Dolichochampsidae,Dolichochampsa,,,7,specimens,-66.25,-24.35,Corral Negro,,Acay Oeste,AR,Salta,Los Andes,stated in text,minutes,small collection,"Region of Corral Negro (Acay Oeste), on the Ruta Nacional N51, in the Departamento de Los Andes",gp_mid,-49.11,-25.1,201,AR,,Yacoraite,Salta,,bed,,,,,,,,"Situated a few metres below the contact with the Mealla Formation, Santa Barbara Subgroup",Oolitic limestone,"""limestone""",ooidal,,,Y,,,,,,marine indet.,,,macrofossils,,some,,,,,,body,,,,,,,,,occasional,,,,taxonomic,field collection,MLP,,,,,,,,marine,,actively mobile,,,carnivore,,,hydroxyapatite,,,,vertebrate,"Z. B. d. Gasparini and E. Buffetaut. 1980. Dolichochampsa minima, n. g. n. sp., a representative of a new family of eusuchian crocodiles from the Late Cretaceous of northern Argentina. Neues Jahrbuch fÌ_r Geologie und PalÌ_ontologie Monatshefte 1980(5):257-271"
969892,occ,,,114971,Dolichochampsa minima,species,196855,,Dolichochampsa minima,,species,196855,Maastrichtian,,72.1,66,Buffetaut,1987,37227,Chordata,Reptilia,Eosuchia,Dolichochampsidae,Dolichochampsa,,,1,individuals,-65.813057,-19.518888,La Palca village,,,BO,PotosÌ_,,based on nearby landmark,seconds,small collection,"Near the village of La Palca, about 8 km northwest of the city of PotosÌ_, in southern Bolivia",gp_mid,-47.64,-20.44,201,BO,,El Molino,Puca,,bed,,,,,,,,,"""from fine-grained sandstone layers""",sandstone,fine,,,Y,,,,,,marine indet.,,,macrofossils,,some,,,,,,body,good,parautochthonous,snapshot,,dispersed,,,,occasional,,,,general faunal/floral,survey of museum collection,,,,,YPFB,,found by oil geologists of the Yacimientos Petroliferos Fiscales Bolivianos,,marine,,actively mobile,,,carnivore,,,hydroxyapatite,,,,vertebrate,"E. Buffetaut. 1987. Occurrence of the crocodilian Dolichochampsa minima (Eusuchia, Dolichochampsidae) in the El Molino Formation of Bolivia. Bulletin de la SociÌ©tÌ© belge de GÌ©ologie 96(2):195-199"
973437,occ,,,91416,Mauisaurus sp.,genus,36488,,Mauisaurus,,genus,36488,Late Maastrichtian,,70.6,66,Otero et al.,2010,37396,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Mauisaurus,,,2,individuals,-73.055275,-36.611389,Las Tablas Bay,,Quiriquina Island,CL,,,stated in text,seconds,outcrop,"Las Tablas Bay, on Quiriquina Island, Biobio Region, central Chile",gp_mid,-59.09,-35.96,291,CL,,Quiriquina,,,formation,,,,,,,,,"Formation consists of a basal conglomerate, cross-bedded yellow sandstones with conglomerate lenses, coquinaceous horizons and green sandstones at top that include concretionary nodules",sandstone,"bioturbation,glauconitic,green,yellow",,,Y,,,,,,marine indet.,,,"macrofossils,mesofossils",some,some,,,,,,body,variable,parautochthonous,,,,,,,frequent,,,,taxonomic,survey of museum collection,,,,,R. Casamiquela,1950,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and D. Rubilar-Rogers. 2010. Presence of the elasmosaurid plesiosaur Mauisaurus in the Maastrichtian (Late Cretaceous) of central Chile. Acta Palaeontologica Polonica 55(2):361-364"
988799,occ,29277,,118945,Aristonectes sp.,genus,36459,,Aristonectes,,genus,36459,Late Maastrichtian,,70.6,66,Otero et al.,2014,48755,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,1,specimens,-73.065002,-36.644722,"South Coast of Quiriquina Island, near the lighthouse",,,CL,ConcepciÌ_n,,estimated from map,seconds,,"""cercanÌ_as del faro de la costa meridional de la Isla Quiriquina"", meaning ""close to the lighthouse in the southern coast of the Quiriquina Island"" (Rodrigo Otero translation, 18 October 2011)\r\n\r\nCould not locate the lighthouse but took a general point from the south coast of Quiriquina Island",gp_mid,-59.11,-35.99,291,CL,,Quiriquina,,,,,,,,,,,"""From Quiriquina Island, ConcepciÌ_n, central‰ÛÒsouthern Chile, Quiriquina Formation, upper Campanian‰ÛÒlower Maastrichtian"" (Gasparini et al 2003, p. 105)",,not reported,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,"Museo Nacional de Ciencias Naturales (Santiago, Chile)",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and F. R. O.'Keefe, J. P. O.'Gorman, W. Stinnesbeck, M. E. SuÌÁrez, D. Rubilar-Rogers, C. Salazar, L. A. Quinzio-Sinn. 2014. Aristonectes quiriquinensis sp. nov., a new highly derived elasmosaurid from the upper Maastrichtian of central Chile. Journal of Vertebrate Paleontology 34(1):100-125"
1069124,occ,,,132352,Testudines indet.,order,142397,,Testudines,,order,56475,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Testudines,,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069125,occ,,,132352,Chelonioidea indet.,superfamily,165649,,Chelonioidea,,superfamily,37685,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Testudines,,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,marine,,actively mobile,aquatic,,omnivore,oviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069126,occ,,,132352,cf. Dermochelyidae indet.,family,37693,,Dermochelyidae,,family,37693,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Testudines,Dermochelyidae,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,marine,,actively mobile,aquatic,,"durophage, piscivore",oviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069127,occ,,,132352,Plesiosauria indet.,unranked clade,128879,,Plesiosauria,,unranked clade,36454,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Plesiosauria,,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069128,occ,,,132352,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069129,occ,,,132352,Mosasauridae indet.,family,38049,,Mosasauridae,,family,38049,Early Maastrichtian,,70.6,66,Otero et al.,2012,42627,Chordata,Reptilia,Squamata,Mosasauridae,,,,,,-71.666664,-33.366669,Algarrobo (EQM),,Marine reptile site,CL,Santiago,,stated in text,minutes,,"Coastal town of Algarrobo in Central Chile,100km west of Santiago",gp_mid,-56.88,-33.04,291,CL,,Estratos de Quebrada Municipalidad,,,,,,,,,,,"The EQM is considered to be Maastrichtian in age based on bivalves such as C. acuticostatum and P. hanetiana (PÌ©rez-D‰ÛªAngelo and Reyes, 1978). Recently this determination has been constrained by a radiometric date on 90Sr/89Sr obtained from bivalve shells (SuÌÁrez and Marquardt, 2003) that indicated an age of 69 +- 01 Ma (early Maastrichtian).",,sandstone,fine,,,Y,conglomerate,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,Since 2006,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"R. A. Otero, J. F. Parham, and S. Soto-AcuÌ±a, P. Jimenez-Huidobro, D. Rubilar-Rogers. 2012. Marine reptiles from Late Cretaceous (early Maastrichtian) deposits in Algarrobo, central Chile. Cretaceous Research 35:124-132"
1069150,occ,,,132360,n. gen. Australobaena n. sp. chilensis,species,244998,,Australobaena chilensis,,species,244998,Late Maastrichtian,,70.6,66,Karl and Tichy,2002,42634,Chordata,Reptilia,Testudines,Baenidae,Australobaena,,,,,-73.050003,-36.633331,Quiriquina,,Australobaena chilensis type locality,CL,ConcepciÌ_n,,based on nearby landmark,minutes,small collection,Quiriquina,gp_mid,-59.09,-35.98,291,CL,,Quiriquina,,,,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"H.-V. Karl and G. Tichy. 2002. Australobaena chilensis n. gen. n. sp., and the homology of secondary palatines in marine turtles (Anapsida: Testudines). Studia Geologica Salmanticensia 38:11-19"
1108487,occ,,,140272,Mauisaurus sp.,genus,36488,,Mauisaurus,,genus,36488,Maastrichtian,,72.1,66,Martin et al.,2007,45345,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Mauisaurus,,,,,-53.549999,-61.849998,"SDSM locality V2005-03, Vega Island",,,AA,,,based on nearby landmark,minutes,small collection,"Sandwich Bluff area of Vega Island, Antarctic Peninsula",gp_mid,,,,AA,,Snow Hill Island,,Cape Lamb,bed,,,,,,,,Upper Cape Lamb Member of the Snow Hill Island Formation,,not reported,,,,,,,,,,marine indet.,,shallow marine,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,field collection,,,,,American-Argentine team (SDSM),,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"J. E. Martin, J. F. Sawyer, and M. Reguero, J. A. Case. 2007. Occurrence of a young elasmosaurid plesiosaur skeleton from the Late Cretaceous (Maastrichtian) of Antarctica. U.S. Geological Survey and The National Academies Short Research Paper 66:1-4"
1108721,occ,,,140323,Aristonectes cf. parvidens,species,170704,,Aristonectes parvidens,,species,170704,Late Maastrichtian,,70.6,66,O'Gorman et al.,2013,45400,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,,,-56.721668,-64.223892,Isla Marambio,,,AA,,,stated in text,seconds,small collection,,gp_mid,-70.61,-59.28,803,AA,,Lopez de Bertodano,,,bed,Pachydiscus ultimus,,,,,,,"Lopez de Bertodano Formation (‰Û÷‰Û÷molluscan units‰Ûª‰Ûª), unit ‰Û÷‰Û÷klb 9‰Ûª‰Ûª. Pachydiscus ultimus Biozone, upper Maastrichtian\r\nLopez de Bertodano Formation is Late Maastricthian according to Crame et al. (2004)",sandy shales and sandstones with interbedded fine concretions and subordinate carbonate facies,"""shale""",,,sandy,,,,,,,platform/shelf-margin reef,,mid- to outer platform setting,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,MLP,,,,"B. Zinsmeister, M. Reguero and A. Carlini",1989,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"J. P. O'Gorman, Z. Gasparini, and L. Salgado. 2013. Postcranial morphology of Aristonectes (Plesiosauria, Elasmosauridae) from the Upper Cretaceous of Patagonia and Antarctica. Antarctic Science 25(1):71-82"
1112252,occ,,,140919,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Maastrichtian,,72.1,66,Otero et al.,2009,45729,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-72.400002,-51.400002,"Sierra Dorotea, southern slopes",,Elasmosaurid locality,CL,Puerto Natales,,stated in text,1,small collection,"Southern slopes of Sierra Dorotea (51å¡41‰Ûª20.4‰ÛùS, 72å¡26‰Ûª07.4‰ÛùW), approximately 2\r\nkilometers NE of Puerto Natales, Magallanes Region, Chile",gp_mid,-63.32,-50.27,291,CL,,Dorotea,,,bed,,,,,,,,,"Horizon with calcareous lenses and concretionary nodules at an estimated elevation of 300 m a.s.l., located about 50 m below the top of the cliff",sandstone,,,calcareous,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,2007,"Paleobotany Group of the Antarctic Ring Bicentenary Project (Proyecto Bicentenario Anillo AntÌÁrtico, PBCT-ARTG-04), directed by Dr. Teresa Torres. The material is hosted at the National Museum of Natural History (Museo Nacional de Historia Natural) of Santiago",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, M. E. Suarez, and J. P. le Roux. 2009. First record of elasmosaurid plesiosaurs (Sauropterygia: Plesiosauria) in upper levels of the Dorotea Formation, Late Cretaceous (Maastrichtian), Puerto Natales, Chilean Patagonia. Andean Geology 36(2):342-350"
1112603,occ,28410,,140997,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Late Maastrichtian,,70.6,66,Gasparini et al.,2007,46152,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-66.678329,-39.772221,"TrapalcÌ_, locality A",,,AR,RÌ_o Negro,,stated in text,seconds,small collection,,gp_mid,-53.81,-40.18,291,AR,,JagÌ_el,MalargÌ_e,,bed,,,,,,,,1.5 m below the Cretaceous/Paleogene boundary,"Laminated, olive green mudstone",mudstone,"planar lamination,green",,,Y,,,,,,marine indet.,,middle platform level,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Hector Cabaza and Museo Municipal de Lamarque,1998-2001,"MML, Museo Municipal de Lamarque, Rio Negro, Argentina",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, L. Salgado, and A. Parras. 2007. Late Cretaceous plesiosaurs from northern Patagonia, Argentina. Geological Journal 42:185-202"
1112604,occ,,,140998,cf. Mauisaurus sp.,genus,36488,,Mauisaurus,,genus,36488,Late Maastrichtian,,70.6,66,Gasparini et al.,2003,45789,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Mauisaurus,,,,,-66.62278,-39.860279,"TrapalcÌ_, locality B",,,AR,RÌ_o Negro,,stated in text,seconds,small collection,,gp_mid,-53.78,-40.27,291,AR,,JagÌ_el,MalargÌ_e,,bed,,,,,,,,0.3 m below the Cretaceous/Paleogene boundary,Mudstone,mudstone,,,,Y,,,,,,marine indet.,,shallow inner-platform environment,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Hector Cabaza and Museo Municipal de Lamarque,1998-2001,"MML, Museo Municipal de Lamarque, Rio Negro, Argentina",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, L. Salgado, and S. Casadio. 2003. Maastrichtian plesiosaurs from northern Patagonia. Cretaceous Research 240:157-170"
1112605,occ,,,140999,Tuarangisaurus n. sp. cabazai,species,263207,nomen dubium,Aristonectinae,,unranked clade,245647,Late Maastrichtian,,70.6,66,Gasparini et al.,2003,45789,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-66.67778,-39.845833,"TrapalcÌ_, locality C",,Tuarangisaurus cabazai type,AR,RÌ_o Negro,,stated in text,seconds,small collection,,gp_mid,-53.83,-40.25,291,AR,,JagÌ_el,MalargÌ_e,,bed,,,,,,,,"5 m below the Cretaceous/Paleogene boundary\r\nUpper part of the JagÌ_el Formation, Upper Maastrichtian",Mudstone,mudstone,,,,Y,,,,,,marine indet.,,shallow inner-platform environment,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Hector Cabaza and Museo Municipal de Lamarque,1998-2001,"MML, Museo Municipal de Lamarque, Rio Negro, Argentina",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, L. Salgado, and S. Casadio. 2003. Maastrichtian plesiosaurs from northern Patagonia. Cretaceous Research 240:157-170"
1114166,occ,,,141244,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Early Maastrichtian,,70.6,66,O'Gorman et al.,2012,45874,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-57.574444,-63.870556,Cape Lamb,,,AA,,,estimated from map,seconds,outcrop,"Cape Lamb, SW Vega Island, Antarctic Peninsula, Western Antarctica",gp_mid,-71.12,-58.84,803,AA,,Snow Hill Island,,Cape Lamb,bed,,,,,,,,Sequence NG (Neograhamites-Gunnarites) Assemblage 10,The Cape Lamb Member of the Snow Hill Island Formation consists of 319 m of heavily bioturbated silty mudstones to silty sandstones with abundant diagenetic concretions,mudstone,,lithified,,Y,,,,,,offshore,,,macrofossils,,,,,,,,body,good,,,,dispersed,,,,occasional,,,,taxonomic,mechanical,,,,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"J. P. O'Gorman, E. B. Olivero, and D. A. Cabrera. 2012. Gastroliths associated with a juvenile elasmosaur (Plesiosauria, Elasmosauridae) from the Snow Hill Formation (upper Campanian-lower Maastrichtian), Vega Island, Antarctica. Alcheringa 36(4):531-541"
1118109,occ,,,140272,Tylosaurinae indet.,subfamily,128897,,Tylosaurinae,,subfamily,128897,Maastrichtian,,72.1,66,Martin,2002,46113,Chordata,Reptilia,Squamata,Mosasauridae,,,,,,-53.549999,-61.849998,"SDSM locality V2005-03, Vega Island",,,AA,,,based on nearby landmark,minutes,small collection,"Sandwich Bluff area of Vega Island, Antarctic Peninsula",gp_mid,,,,AA,,Snow Hill Island,,Cape Lamb,bed,,,,,,,,Upper Cape Lamb Member of the Snow Hill Island Formation,,not reported,,,,,,,,,,marine indet.,,shallow marine,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,field collection,,,,,American-Argentine team (SDSM),,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,J. E. Martin. 2002. Juvenile marine reptiles from the Late Cretaceous of the Antarctic Peninsula and their relationships to other such occurrences in Central South Dakota and Belgium. Proceedings of the South Dakota Academy of Science 81:53-57
